N,P,K,ph,temperature,humidity,rainfall,label,location,latitude,longitude
37,62,22,7.397546271,24.02037872,61.62313345,49.78102578,lentil,India,20.5937,78.9629
31,60,24,7.722335992,25.40474421,65.8567539,51.92057267,lentil,India,20.5937,78.9629
22,67,22,7.475926645,29.03017561,64.49166566,54.93937710000001,lentil,Turkey,38.9637,35.2433
3,78,18,6.887130053,20.21368219,68.65257685,50.89732989,lentil,Turkey,38.9637,35.2433
4,80,16,7.441976825,29.19585548,68.01965728,44.93261911,lentil,India,20.5937,78.9629
13,61,24,7.629910252999999,18.29783597,69.6897615,49.39111479,lentil,Canada,56.1304,-106.3468
12,66,20,7.336117221,27.41434987,63.41785982,44.43177543,lentil,India,20.5937,78.9629
4,61,21,6.75020529,24.84063998,60.09116626,48.77790371,lentil,Canada,56.1304,-106.3468
9,60,21,7.52178027,29.94413861,67.31323084,40.37113729,lentil,Turkey,38.9637,35.2433
18,66,22,6.347379185,25.87990287,67.55109024,47.89645224,lentil,India,20.5937,78.9629
32,56,18,7.135251532000001,20.0467711,65.84395319,46.05333124,lentil,Canada,56.1304,-106.3468
6,72,15,7.670178119,22.99451999,66.70897237,54.49044154,lentil,Canada,56.1304,-106.3468
15,77,20,7.399749291,25.13163619,66.92642362,49.04015558,lentil,Turkey,38.9637,35.2433
0,65,24,7.841496029,28.49584395,62.44616219,53.14531023,lentil,Turkey,38.9637,35.2433
30,79,22,6.254216611,18.28766124,69.48515056,48.60449438,lentil,India,20.5937,78.9629
3,63,16,6.868881707999999,24.38041875,61.18458224,53.13946695,lentil,Canada,56.1304,-106.3468
2,78,23,7.320514721,21.31852148,66.43934593,45.42616802,lentil,India,20.5937,78.9629
10,78,18,6.296976913,18.54141834,62.70637578,44.07819743,lentil,Turkey,38.9637,35.2433
14,67,25,7.241151936,25.28710601,60.85993533,49.37369982,lentil,Canada,56.1304,-106.3468
39,65,23,7.685959305,25.43459777,69.12613376,41.02682925,lentil,India,20.5937,78.9629
19,72,15,6.890760124,28.83600962,69.76112921,44.08562546,lentil,Turkey,38.9637,35.2433
18,57,21,6.155915975,27.37659643,63.93927841,49.47371773,lentil,Turkey,38.9637,35.2433
31,58,15,6.167855382000001,28.31886863,60.19461399,45.36521251,lentil,India,20.5937,78.9629
28,58,25,6.861640036,27.4818649,62.04814951,37.81123974,lentil,India,20.5937,78.9629
5,65,19,6.978361689,18.28072173,68.10365387,48.80253285,lentil,India,20.5937,78.9629
16,65,19,7.043160241,27.61204997,69.29786244,42.72374404,lentil,India,20.5937,78.9629
34,65,19,5.94239222,23.43974653,63.22011726,45.40277297,lentil,India,20.5937,78.9629
14,69,19,7.239455147,20.95628486,63.68128841,52.39881209,lentil,Canada,56.1304,-106.3468
22,55,16,6.516317561,23.7937153,68.03209183,49.73922097,lentil,Turkey,38.9637,35.2433
24,61,17,6.233269045,22.6371424,65.44544859,38.30411077,lentil,Canada,56.1304,-106.3468
2,79,15,7.505283615,21.53577883,65.47227704,35.75107592,lentil,Canada,56.1304,-106.3468
26,63,17,6.950300686,29.87854588,65.73085206,44.95654782,lentil,Canada,56.1304,-106.3468
27,61,15,6.958054839,25.2653291,67.10004577,48.33941188,lentil,Canada,56.1304,-106.3468
24,70,16,6.54803469,25.17885316,68.93307305,35.03484812,lentil,India,20.5937,78.9629
13,74,25,6.461618577,24.12192608,61.09533545,44.23629285,lentil,Canada,56.1304,-106.3468
6,64,23,7.065264073,23.33565221,67.40460704,36.18678721,lentil,India,20.5937,78.9629
12,58,23,6.765091462000001,21.74600081,63.39503184,50.43306085,lentil,Turkey,38.9637,35.2433
32,79,22,5.91645379,27.60195453,63.46170674,54.37814199,lentil,Canada,56.1304,-106.3468
6,68,18,6.711341147000001,24.388717,62.50453062,47.26052494,lentil,India,20.5937,78.9629
10,79,20,6.379881442,24.98287462,66.895409,38.21370568,lentil,Canada,56.1304,-106.3468
38,77,22,6.313284267999999,28.234829,69.3159965,35.36831423,lentil,Turkey,38.9637,35.2433
17,74,17,7.393210848,26.03026959,69.55863145,37.11395801,lentil,Canada,56.1304,-106.3468
26,68,24,7.504930973,28.04849594,64.07691942,37.15824966,lentil,India,20.5937,78.9629
23,75,17,7.198076286,24.87425505,64.00213929,48.28137482,lentil,India,20.5937,78.9629
32,78,22,7.007037515,23.97081395,62.35557553,53.40906048,lentil,Turkey,38.9637,35.2433
19,79,19,6.677262562,20.06003985,67.76252583,42.89509057,lentil,Turkey,38.9637,35.2433
22,60,18,6.74398035,19.59221047,61.28633405,41.7704893,lentil,Canada,56.1304,-106.3468
28,69,16,6.547361617999999,29.77013109,66.29327012,35.69674138,lentil,India,20.5937,78.9629
1,67,21,6.551577598,27.52135365,60.53657684,48.06491307,lentil,India,20.5937,78.9629
12,67,23,6.585020302999999,25.62896213,63.14909763,45.49683991,lentil,Turkey,38.9637,35.2433
36,67,20,6.924042372000001,20.39078312,60.47528931,53.31508572,lentil,Canada,56.1304,-106.3468
28,70,21,7.437373666,25.39038396,60.4989659,39.18374505,lentil,Turkey,38.9637,35.2433
12,71,19,7.142611056000002,24.91079638,60.71367427,42.19740397,lentil,Canada,56.1304,-106.3468
22,68,16,7.74672376,27.70496805,63.20915034,37.46160727,lentil,Turkey,38.9637,35.2433
26,66,22,6.300479414,18.06486101,65.1034354,51.54922825,lentil,India,20.5937,78.9629
16,65,16,6.078724107,18.13027797,62.45851612,50.6128521,lentil,Turkey,38.9637,35.2433
14,59,22,6.76660668,23.82723528,67.89815262,46.90725077,lentil,Turkey,38.9637,35.2433
33,59,19,7.641024177,23.19305333,62.74710773,49.55213308,lentil,Turkey,38.9637,35.2433
21,63,17,6.559681838,25.08966129,68.17543102,41.45486619,lentil,Turkey,38.9637,35.2433
0,69,21,7.072923306,25.86928193,61.88321072,36.68284038,lentil,India,20.5937,78.9629
10,75,17,7.732194787999999,18.43966037,68.05394959,39.00992137,lentil,Canada,56.1304,-106.3468
30,61,18,6.157782589,27.14911056,67.02664337,52.50812701,lentil,India,20.5937,78.9629
0,74,17,7.240988401,23.33375853,64.50515776,47.01510708,lentil,Turkey,38.9637,35.2433
35,74,22,6.898905799,26.7230014,62.96841833,42.87274897,lentil,Turkey,38.9637,35.2433
7,63,24,6.818681086000002,19.55750776,64.45268309,53.04669416,lentil,Turkey,38.9637,35.2433
9,56,17,6.261937875,26.13708256,66.7729209,46.48280681,lentil,India,20.5937,78.9629
14,74,15,6.493036868,27.99990346,65.57653373,49.94043064,lentil,Turkey,38.9637,35.2433
14,76,20,7.042474679,29.05941162,62.10652364,36.5011366,lentil,Turkey,38.9637,35.2433
36,65,16,7.692013657,25.71269843,64.1123333,50.17067771,lentil,Turkey,38.9637,35.2433
28,67,21,6.250994222999999,21.79792649,63.73086065,46.62370222,lentil,Turkey,38.9637,35.2433
28,79,16,6.0521848810000005,24.70626432,60.26854183,53.12442925,lentil,India,20.5937,78.9629
40,61,22,7.002216044,20.94981756,65.8108757,44.23913012,lentil,Canada,56.1304,-106.3468
10,70,19,7.272427638,24.84918386,68.98088448,41.61080544,lentil,Turkey,38.9637,35.2433
12,80,19,5.962001484,21.91041045,65.21662467,36.10211371,lentil,India,20.5937,78.9629
37,77,20,7.080506001,25.93381964,68.70533022,51.02372773,lentil,India,20.5937,78.9629
0,67,22,6.5937983870000005,29.82112112,69.4073209,51.56461082,lentil,India,20.5937,78.9629
7,73,25,7.28805662,27.52185591,63.13215259,45.20841071,lentil,Turkey,38.9637,35.2433
10,56,18,7.32710972,27.99627907,68.6428593,46.10585191,lentil,India,20.5937,78.9629
39,70,15,6.366355781,20.76774783,63.90164154,47.9271552,lentil,Turkey,38.9637,35.2433
26,56,22,7.011121216,23.05276444,60.424786,52.60285259,lentil,Canada,56.1304,-106.3468
9,77,17,6.280725549,21.65845777,63.58337146,38.07659414,lentil,Turkey,38.9637,35.2433
4,59,19,7.621494566,26.25070298,67.62779652,40.8106299,lentil,Turkey,38.9637,35.2433
34,73,15,7.630424082999999,20.97195263,63.83179889,53.10207889,lentil,India,20.5937,78.9629
33,77,15,7.802212437,23.89736406,66.32102048,40.74536757,lentil,Canada,56.1304,-106.3468
2,24,38,5.922935513,24.55981624,91.63536236,111.9684622,pomegranate,India,20.5937,78.9629
6,18,37,5.937649577999999,19.65690085,89.93701023,108.0458926,pomegranate,India,20.5937,78.9629
8,26,36,6.804781106,18.78359608,87.4024767,102.5184759,pomegranate,India,20.5937,78.9629
37,18,39,6.424670614,24.1469628,94.5110662,110.2316633,pomegranate,India,20.5937,78.9629
0,27,38,6.7380162210000005,22.44581266,89.90147027,109.3905998,pomegranate,USA,36.7783,-119.4179
31,25,38,6.4973666770000005,24.96273236,92.40501423,109.4169192,pomegranate,Iran,32.4279,53.688
21,21,38,6.327673765,22.5526059,89.32594859999998,104.8955643,pomegranate,India,20.5937,78.9629
6,30,40,6.36137446,22.77035608,91.45498527,106.9659201,pomegranate,USA,36.7783,-119.4179
25,27,41,6.9235093710000015,19.20090378,94.27659596,108.0423555,pomegranate,India,20.5937,78.9629
15,11,38,6.630646082999999,23.12808226,92.68328358,109.3930157,pomegranate,USA,36.7783,-119.4179
14,5,36,5.832525853,24.92639065,85.19098079,104.7693804,pomegranate,Iran,32.4279,53.688
16,10,41,6.738993954,24.77464458,85.63608688,105.7595811,pomegranate,India,20.5937,78.9629
36,7,37,5.782435567,19.8671184,86.35590206,108.3168858,pomegranate,USA,36.7783,-119.4179
4,20,41,6.537042717,24.26601316,93.7974061,104.5375109,pomegranate,USA,36.7783,-119.4179
29,22,40,6.145104401,23.62600218,89.73266695,107.6836871,pomegranate,USA,36.7783,-119.4179
16,15,42,6.890784045,19.67832052,89.08935702,108.5468633,pomegranate,Iran,32.4279,53.688
18,27,41,7.175344328,22.36509395,92.30882391,104.8216333,pomegranate,USA,36.7783,-119.4179
11,18,42,5.938528744,21.57936934,94.88267728,102.8593382,pomegranate,India,20.5937,78.9629
5,15,38,5.709380472,18.26233221,88.16779129,108.0756727,pomegranate,India,20.5937,78.9629
18,23,44,6.184400085,23.71028128,89.61794165,105.64999070000002,pomegranate,Iran,32.4279,53.688
9,8,40,6.553509673,22.48720144,89.9224883,111.6631582,pomegranate,Iran,32.4279,53.688
40,27,45,5.885638185,21.66024980000001,94.79397419,112.4349689,pomegranate,USA,36.7783,-119.4179
22,23,44,6.1438746910000015,20.13037175,89.31505137,107.3416913,pomegranate,Iran,32.4279,53.688
9,16,39,6.101198974,18.41164435,91.11927248,105.1834976,pomegranate,Iran,32.4279,53.688
12,29,40,6.594037135,19.68291173,89.75272999,111.2818551,pomegranate,India,20.5937,78.9629
0,17,42,6.8598408210000015,23.20242586,91.19442671,109.0946323,pomegranate,USA,36.7783,-119.4179
2,21,44,6.56893406,18.92157197,87.31290342,102.8013275,pomegranate,Iran,32.4279,53.688
28,6,40,6.769855664,22.10621387,91.34039616,106.8704803,pomegranate,India,20.5937,78.9629
8,23,44,7.130837931,18.47412402,89.68919664,108.4758509,pomegranate,India,20.5937,78.9629
29,16,36,5.7403380020000006,19.81069447,88.92944254,102.860084,pomegranate,India,20.5937,78.9629
17,18,43,5.843005428,24.4880844,90.83687246,103.1969341,pomegranate,India,20.5937,78.9629
34,21,42,6.648687273999999,18.75927679,89.93457597,111.0196744,pomegranate,India,20.5937,78.9629
21,23,42,6.902751061,19.54128063,90.29751796,104.3739878,pomegranate,USA,36.7783,-119.4179
25,17,40,6.608023872,18.91251245,87.74938524,111.28005159999998,pomegranate,India,20.5937,78.9629
8,25,36,6.828522375,19.91330523,94.95031368,104.0277061,pomegranate,USA,36.7783,-119.4179
26,18,42,6.910374919,19.72620525,89.64934166,108.22872759999998,pomegranate,India,20.5937,78.9629
4,19,42,6.306605528,23.83185873,87.84034604,111.2232716,pomegranate,Iran,32.4279,53.688
36,24,41,7.009180374,24.94467632,94.25702672,103.8799347,pomegranate,India,20.5937,78.9629
5,24,40,6.297907578999999,24.692258,93.87030088,104.6735454,pomegranate,USA,36.7783,-119.4179
19,17,39,6.728599215,24.72485577,85.56083187,111.2787584,pomegranate,Iran,32.4279,53.688
39,30,38,6.965156737999999,20.12644921,87.59629625,108.065579,pomegranate,Iran,32.4279,53.688
5,29,44,5.578095745,21.02432943,93.0569505,104.7847006,pomegranate,Iran,32.4279,53.688
4,24,43,7.199504273,22.40423537,88.1508343,109.8695196,pomegranate,India,20.5937,78.9629
38,21,35,5.841367187,20.33691147,89.38003827,110.9653137,pomegranate,USA,36.7783,-119.4179
37,11,36,6.710143266,24.24779615,85.56033312,106.9216033,pomegranate,India,20.5937,78.9629
9,25,41,5.972714857000001,24.81530144,91.90842992,109.2853418,pomegranate,Iran,32.4279,53.688
29,22,43,5.561851831,19.66329768,87.95158129,106.0380805,pomegranate,India,20.5937,78.9629
5,21,38,6.107054807999999,22.43377991,90.3396556,112.459697,pomegranate,Iran,32.4279,53.688
22,26,38,6.988035315,22.92052307,85.12912161,110.2437841,pomegranate,India,20.5937,78.9629
4,18,37,7.13147457,22.91843172,85.40695044,106.2817706,pomegranate,USA,36.7783,-119.4179
21,6,41,7.086947687,24.88244467,89.39686219,107.1951707,pomegranate,India,20.5937,78.9629
29,21,45,6.749260456,23.40981539,93.13277,105.2240743,pomegranate,Iran,32.4279,53.688
23,5,44,7.16300467,21.20725375,94.26304717,107.5660804,pomegranate,USA,36.7783,-119.4179
13,7,43,7.013481515,18.20230419,91.12282162,109.66239740000002,pomegranate,Iran,32.4279,53.688
5,13,37,5.648243648999999,22.34375696,89.7870345,103.3183074,pomegranate,Iran,32.4279,53.688
27,24,41,6.610251186,24.32770134,90.88292835,110.4606459,pomegranate,USA,36.7783,-119.4179
7,23,35,7.054313822999999,19.75088482,88.71691157,102.5538035,pomegranate,Iran,32.4279,53.688
12,20,39,6.026999326,19.86173586,86.19740917,111.0217929,pomegranate,USA,36.7783,-119.4179
4,19,43,5.7794274020000005,18.07132963,93.14554876,106.3602023,pomegranate,USA,36.7783,-119.4179
3,9,45,6.535244251,23.89162561,89.61850203,104.617522,pomegranate,India,20.5937,78.9629
1,27,36,5.684995235,23.98598756,93.34236582,104.991282,pomegranate,USA,36.7783,-119.4179
23,30,44,6.12476108,20.93892916,85.42912869,103.0295938,pomegranate,India,20.5937,78.9629
24,21,42,6.999014379,20.82210727,87.22815682,109.4429934,pomegranate,India,20.5937,78.9629
13,30,37,6.277148771,20.86474944,91.61793636,106.8685636,pomegranate,Iran,32.4279,53.688
40,11,44,6.322396027000001,24.45840036,86.10874614,111.3779693,pomegranate,USA,36.7783,-119.4179
21,9,40,5.956401828,24.51147697,90.64498715,105.6209954,pomegranate,USA,36.7783,-119.4179
3,27,44,6.591302797000001,24.56811204,92.03009222,110.9633894,pomegranate,India,20.5937,78.9629
40,29,42,7.104094929,24.63228709,89.01574455,110.6956184,pomegranate,USA,36.7783,-119.4179
14,25,40,6.407872061,20.07386547,90.97819712,103.7084055,pomegranate,India,20.5937,78.9629
38,14,37,6.658402594,21.80523051,94.63612858,102.6488846,pomegranate,Iran,32.4279,53.688
34,9,36,6.276038961,22.8122645,86.34233767,110.4432293,pomegranate,USA,36.7783,-119.4179
32,14,37,6.825256236,22.73031253,88.48567856,104.6843243,pomegranate,India,20.5937,78.9629
18,21,35,6.368560522,23.2801227,94.94330457,111.1382096,pomegranate,USA,36.7783,-119.4179
8,23,38,7.005410734,19.30106297,87.1775172,105.4766591,pomegranate,Iran,32.4279,53.688
15,6,41,6.8973684770000006,19.0087067,88.83768149,108.6793978,pomegranate,Iran,32.4279,53.688
0,5,36,6.152906502,24.35193812,90.88612388,105.529185,pomegranate,Iran,32.4279,53.688
22,9,44,5.744361602000001,24.72235539,88.87651295,112.1926517,pomegranate,India,20.5937,78.9629
14,8,43,7.051654924,21.92513945,94.46485312,111.71620159999998,pomegranate,India,20.5937,78.9629
31,11,45,6.034612928,24.83954414,86.88738076,107.6435771,pomegranate,India,20.5937,78.9629
39,17,45,6.9244907310000015,18.09691127,90.42177379,104.88188999999998,pomegranate,Iran,32.4279,53.688
10,5,42,6.887005997,20.24104904,91.08706822,109.2537734,pomegranate,India,20.5937,78.9629
8,28,38,6.8444019,23.22594,94.42971362,105.6917856,pomegranate,USA,36.7783,-119.4179
32,13,42,5.786058032000001,23.50128217,92.97527546,106.61905,pomegranate,Iran,32.4279,53.688
18,9,40,5.627186257000001,19.44623085,89.02127045,106.1606833,pomegranate,USA,36.7783,-119.4179
20,27,41,5.700088663,20.51343484,92.51675903,110.5764023,pomegranate,USA,36.7783,-119.4179
39,25,36,5.567805185,18.90223032,94.99897537,107.6103211,pomegranate,USA,36.7783,-119.4179
20,7,45,6.077886012,18.90592319,89.24126808,112.4750941,pomegranate,India,20.5937,78.9629
11,10,45,6.397995609,22.63045168,88.45577158,109.0357597,pomegranate,USA,36.7783,-119.4179
40,18,43,5.767372539,19.38603815,86.79058496,109.91309840000002,pomegranate,Iran,32.4279,53.688
3,26,39,7.079973241,24.38318965,91.19431555,103.6012114,pomegranate,Iran,32.4279,53.688
9,16,36,5.893332377999999,23.77989026,92.93386903,106.977723,pomegranate,Iran,32.4279,53.688
30,20,38,7.058222596,22.59890174,93.16343942,110.0932899,pomegranate,Iran,32.4279,53.688
40,9,41,5.78270695,24.37766782,85.4017118,106.128338,pomegranate,USA,36.7783,-119.4179
40,30,35,6.269663962999999,20.89273273,91.07776977,104.4407083,pomegranate,India,20.5937,78.9629
32,25,35,5.892913826,18.09903225,85.70786282,107.0050976,pomegranate,Iran,32.4279,53.688
33,23,45,7.116538883,20.00218987,85.83618191,112.337046,pomegranate,India,20.5937,78.9629
4,14,41,6.430163481,19.85139326,89.80732335,102.8186358,pomegranate,India,20.5937,78.9629
13,17,45,7.159520979,21.25433607,92.65058936,106.2784673,pomegranate,USA,36.7783,-119.4179
39,24,39,6.431265737,23.65374106,93.32657504,109.8076178,pomegranate,USA,36.7783,-119.4179
8,28,37,6.082571701,23.88404783,86.20613842,108.3121789,pomegranate,Iran,32.4279,53.688
91,94,46,6.149934034,29.36792366,76.24900101,92.82840911,banana,Ecuador,-1.8312,-78.1834
105,95,50,5.849076099,27.33368994,83.67675197,101.0494791,banana,India,20.5937,78.9629
108,92,53,6.276800323,27.40053601,82.96221306,104.9378,banana,Ecuador,-1.8312,-78.1834
86,76,54,5.926824754,29.3159075,80.11585705,90.10978128,banana,India,20.5937,78.9629
80,77,49,5.519088423,26.05433004,79.39654531,113.2297373,banana,Ecuador,-1.8312,-78.1834
93,94,53,6.079178787999999,25.86632408,84.42379269,114.5357503,banana,Philippines,12.8797,121.774
90,92,55,6.13465588,27.00932084,80.18546798,97.32531705,banana,Ecuador,-1.8312,-78.1834
108,89,53,5.808497603999999,29.55054817,78.06762846,99.34482238,banana,Philippines,12.8797,121.774
108,88,55,5.891458107,26.28845991,83.390039,113.8729798,banana,India,20.5937,78.9629
105,77,52,5.816622478999999,29.16226551,76.16151562,100.0075679,banana,India,20.5937,78.9629
118,88,52,5.8431631610000005,28.65003945,82.68752542,98.75084366,banana,Ecuador,-1.8312,-78.1834
101,87,54,6.376756632999999,29.07311132,76.50045221,100.1692639,banana,Philippines,12.8797,121.774
95,75,50,5.623615687000001,28.08166093,75.26429821,118.2761894,banana,Ecuador,-1.8312,-78.1834
106,85,53,5.91505509,27.1994597,78.80860679999998,99.72430835,banana,Ecuador,-1.8312,-78.1834
86,95,49,6.458714879,28.05484146,78.04602887,108.3957179,banana,Ecuador,-1.8312,-78.1834
83,79,55,5.565028635,25.14748006,83.34688193,98.66679427,banana,Philippines,12.8797,121.774
85,95,47,6.211833161,25.94019018,78.3422098,119.84797,banana,India,20.5937,78.9629
109,79,45,6.490074429,27.66752761,79.68542782,108.66464,banana,Philippines,12.8797,121.774
100,76,45,5.590236025,25.56703012,75.94067692,102.7867717,banana,India,20.5937,78.9629
117,86,48,6.225225238999999,28.6956201,82.54195839,116.1616839,banana,Philippines,12.8797,121.774
114,94,53,6.190757458999999,26.33544853,76.8532006,118.6858263,banana,Ecuador,-1.8312,-78.1834
110,78,50,5.915568968,25.93730186,78.89864446,98.21747528,banana,Philippines,12.8797,121.774
94,70,48,6.195152442,25.13686519,84.88394407,91.46442491,banana,India,20.5937,78.9629
80,71,47,6.156373499,27.50527651,80.79783998,105.0776992,banana,India,20.5937,78.9629
114,79,51,6.313197204,26.21009246,82.34429458,112.0700033,banana,India,20.5937,78.9629
88,78,45,6.324270089,29.10403455,79.19588629,92.07835761,banana,India,20.5937,78.9629
112,73,48,5.7074889870000005,29.244063800000006,77.32017166,90.66727868,banana,India,20.5937,78.9629
117,76,47,6.119216009,25.56202173,77.38229006,93.10247183,banana,Ecuador,-1.8312,-78.1834
